Date,Open,High,Low,Close,Adj Close,Volume
2003-11-05,15.025000,15.025000,14.650000,14.825000,10.726422,120200
2003-11-06,14.825000,14.825000,14.350000,14.500000,10.491272,156000
2003-11-07,14.500000,14.650000,14.475000,14.650000,10.599804,202000
2003-11-10,14.650000,14.725000,14.450000,14.475000,10.473189,180000
2003-11-11,14.450000,14.525000,14.355000,14.385000,10.408069,142600
2003-11-12,14.330000,14.905000,14.330000,14.905000,10.784303,269800
2003-11-13,14.905000,15.180000,14.905000,15.060000,10.896455,153600
2003-11-14,15.110000,15.125000,14.660000,14.670000,10.614279,120000
2003-11-17,14.670000,14.990000,14.650000,14.990000,10.845806,149800
2003-11-18,14.940000,15.065000,14.805000,14.925000,10.798777,187800
2003-11-19,14.875000,15.335000,14.840000,15.275000,11.052012,153600
2003-11-20,15.275000,15.495000,15.200000,15.410000,11.149695,189000
2003-11-21,15.410000,15.410000,14.895000,15.130000,10.947104,190400
2003-11-24,15.035000,15.120000,14.875000,15.080000,10.910924,168200
2003-11-25,14.975000,15.075000,14.910000,15.040000,10.881985,302400
2003-11-26,14.850000,14.990000,14.585000,14.920000,10.795156,444600
2003-11-28,14.875000,14.975000,14.740000,14.740000,10.664926,99800
2003-12-01,14.850000,15.625000,14.850000,15.390000,11.135220,308000
2003-12-02,15.510000,15.535000,15.390000,15.410000,11.149695,285000
2003-12-03,15.415000,15.685000,15.350000,15.350000,11.127950,185000
2003-12-04,15.475000,16.020000,15.360000,15.935000,11.552038,261600
2003-12-05,15.825000,15.965000,15.600000,15.850000,11.490417,209200
2003-12-08,15.900000,16.150000,15.875000,16.020000,11.613661,232600
2003-12-09,16.075001,16.375000,16.045000,16.225000,11.762278,173000
2003-12-10,16.174999,16.219999,15.075000,15.080000,10.932209,391600
2003-12-11,14.900000,15.780000,14.900000,15.390000,11.156942,607000
2003-12-12,15.465000,15.820000,15.385000,15.820000,11.468665,330200
2003-12-15,15.970000,16.105000,15.655000,15.710000,11.388926,198400
2003-12-16,15.660000,15.925000,15.410000,15.925000,11.544786,200600
2003-12-17,15.925000,16.035000,15.820000,15.950000,11.562911,181200
2003-12-18,15.825000,17.010000,15.825000,16.750000,12.142870,485400
2003-12-19,16.750000,16.785000,16.275000,16.490000,11.954386,241400
2003-12-22,16.480000,16.825001,16.445000,16.825001,12.197241,181000
2003-12-23,16.830000,16.945000,16.549999,16.945000,12.284230,231400
2003-12-24,16.885000,16.885000,16.615000,16.625000,12.052245,69200
2003-12-26,16.610001,16.825001,16.610001,16.825001,12.197241,101000
2003-12-29,16.825001,17.500000,16.825001,17.500000,12.686587,150400
2003-12-30,17.500000,17.500000,17.170000,17.340000,12.570588,227400
2003-12-31,17.299999,17.305000,16.500000,16.605000,12.037750,234400
2004-01-02,17.150000,17.549999,17.150000,17.240000,12.498096,338400
2004-01-05,17.545000,17.545000,17.049999,17.090000,12.389353,196400
2004-01-06,17.235001,17.350000,16.700001,16.700001,12.106626,273800
2004-01-07,16.700001,16.860001,16.450001,16.860001,12.222616,228200
2004-01-08,16.975000,17.055000,16.834999,16.930000,12.273360,115600
2004-01-09,16.930000,16.930000,16.270000,16.270000,11.794894,122400
2004-01-12,16.344999,16.450001,16.225000,16.405001,11.892762,161000
2004-01-13,16.570000,16.690001,16.059999,16.690001,12.099376,179600
2004-01-14,16.690001,16.690001,16.049999,16.275000,11.798519,270000
2004-01-15,15.875000,15.875000,15.080000,15.290000,11.084448,486200
2004-01-16,15.750000,15.850000,15.540000,15.640000,11.338178,235400
2004-01-20,15.625000,15.715000,15.560000,15.620000,11.323682,156400
2004-01-21,15.750000,16.395000,15.720000,16.245001,11.776776,209000
2004-01-22,16.245001,16.285000,15.535000,15.620000,11.323682,183800
2004-01-23,15.745000,15.895000,15.330000,15.790000,11.446919,178200
2004-01-26,15.795000,15.845000,15.095000,15.370000,11.142441,147400
2004-01-27,15.450000,15.535000,15.245000,15.450000,11.200440,229400
2004-01-28,15.490000,15.495000,14.375000,14.455000,10.479116,260400
2004-01-29,14.645000,14.650000,14.075000,14.400000,10.439243,412800
2004-01-30,14.450000,14.610000,14.225000,14.500000,10.511738,234000
2004-02-02,14.575000,14.865000,14.250000,14.535000,10.537107,192600
2004-02-03,14.535000,14.535000,14.145000,14.150000,10.258008,201400
2004-02-04,14.150000,14.150000,13.585000,13.695000,9.928156,301400
2004-02-05,13.790000,14.250000,13.790000,14.225000,10.312381,173800
2004-02-06,14.315000,14.345000,14.045000,14.125000,10.239888,269600
2004-02-09,14.205000,14.670000,14.180000,14.560000,10.555231,309600
2004-02-10,14.700000,15.260000,14.700000,15.155000,10.986581,382400
2004-02-11,15.155000,15.320000,14.910000,15.250000,11.055449,128800
2004-02-12,15.305000,15.390000,15.100000,15.135000,10.972081,121800
2004-02-13,15.260000,15.305000,14.670000,14.890000,10.794470,275600
2004-02-17,14.940000,15.500000,14.940000,15.405000,11.167817,187800
2004-02-18,15.500000,15.560000,14.960000,15.160000,10.990202,150800
2004-02-19,15.340000,15.500000,15.055000,15.140000,10.975708,300000
2004-02-20,15.350000,15.350000,14.860000,15.270000,11.069947,302400
2004-02-23,15.350000,15.450000,15.075000,15.075000,10.928581,245000
2004-02-24,15.100000,15.485000,14.900000,14.900000,10.801717,284000
2004-02-25,14.950000,15.400000,14.940000,15.400000,11.164192,284800
2004-02-26,15.455000,15.925000,15.335000,15.750000,11.417919,289200
2004-02-27,15.725000,15.970000,15.650000,15.720000,11.396174,247200
2004-03-01,15.890000,16.250000,15.870000,16.145000,11.704275,374800
2004-03-02,16.125000,16.325001,15.895000,15.910000,11.533913,360400
2004-03-03,15.910000,15.910000,15.505000,15.625000,11.327309,407400
2004-03-04,15.750000,15.790000,15.500000,15.790000,11.446919,250400
2004-03-05,15.790000,16.150000,15.700000,16.084999,11.660781,140400
2004-03-08,16.135000,16.135000,15.800000,15.840000,11.483165,203400
2004-03-09,15.940000,15.960000,15.600000,15.770000,11.432418,193000
2004-03-10,15.700000,15.775000,15.095000,15.095000,10.963940,197000
2004-03-11,15.100000,15.780000,14.830000,14.835000,10.775093,240200
2004-03-12,14.840000,15.390000,14.630000,15.390000,11.178205,363200
2004-03-15,15.460000,15.490000,14.625000,14.715000,10.687936,256600
2004-03-16,14.840000,15.175000,14.625000,14.680000,10.662512,222600
2004-03-17,14.840000,15.420000,14.815000,15.340000,11.141892,224200
2004-03-18,15.250000,15.340000,14.935000,15.090000,10.960308,277000
2004-03-19,16.125000,16.469999,15.635000,15.890000,11.541370,401000
2004-03-22,16.000000,16.049999,14.890000,15.000000,10.894933,270400
2004-03-23,15.475000,15.505000,15.160000,15.275000,11.094677,517200
2004-03-24,16.250000,16.625000,15.530000,15.695000,11.399736,1339200
2004-03-25,15.725000,16.125000,15.700000,16.049999,11.657587,338800
2004-03-26,16.055000,16.995001,16.020000,16.855000,12.242276,328000
2004-03-29,16.975000,17.424999,16.975000,17.370001,12.616343,384400
2004-03-30,17.370001,18.059999,17.370001,17.975000,13.055768,463200
2004-03-31,18.000000,18.000000,17.254999,17.575001,12.765234,471800
2004-04-01,17.850000,17.955000,16.850000,17.285000,12.554597,1367600
2004-04-02,17.500000,17.980000,17.375000,17.924999,13.019448,574800
2004-04-05,18.025000,18.100000,17.820000,18.045000,13.106611,376600
2004-04-06,17.995001,18.195000,17.915001,17.980000,13.059395,575600
2004-04-07,17.980000,18.035000,17.655001,17.950001,13.037614,243400
2004-04-08,18.035000,18.090000,17.465000,17.514999,12.721656,268400
2004-04-12,17.639999,18.000000,17.549999,18.000000,13.073926,182600
2004-04-13,17.924999,17.930000,16.770000,16.910000,12.282227,230200
2004-04-14,16.910000,17.245001,16.745001,16.775000,12.184171,294000
2004-04-15,18.000000,18.000000,17.195000,17.504999,12.714394,786200
2004-04-16,17.799999,18.695000,17.650000,18.450001,13.400771,1145600
2004-04-19,18.875000,19.125000,18.295000,18.395000,13.360826,911200
2004-04-20,18.455000,18.705000,18.360001,18.540001,13.466140,730400
2004-04-21,18.545000,18.580000,17.440001,17.905001,13.004922,785800
2004-04-22,18.150000,18.620001,17.990000,18.424999,13.382617,647000
2004-04-23,18.475000,18.549999,18.260000,18.520000,13.451623,452600
2004-04-26,18.555000,18.959999,18.165001,18.240000,13.248242,334600
2004-04-27,18.305000,18.445000,17.805000,18.100000,13.146558,432400
2004-04-28,18.100000,18.100000,16.905001,17.160000,12.463805,776400
2004-04-29,16.850000,17.059999,16.665001,16.805000,12.205962,662600
2004-04-30,16.684999,16.875000,16.299999,16.510000,11.991694,455000
